Dates,Tickers,Tenor,Data
20250513,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0222
20250414,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0247
20250314,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0251
20250514,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0222
20250415,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0248
20250515,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02275
20250416,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0231
20250516,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02275
20250417,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0226
20250317,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0251
20250418,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02275
20250318,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0255
20250319,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0252
20250519,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02275
20250320,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0254
20250520,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02275
20250421,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02325
20250321,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0252
20250521,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0226
20250422,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0225
20250522,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02225
20250423,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0225
20250523,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02215
20250424,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0223
20250224,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0272
20250324,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.025
20250425,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0225
20250225,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0277
20250325,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.025
20250226,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0272
20250326,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0256
20250526,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0221
20250227,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0277
20250327,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0252
20250527,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02225
20250428,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0223
20250228,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02745
20250328,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0247
20250528,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02275
20250429,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0223
20250529,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02275
20250430,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0223
20250530,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.02275
20250331,IR.EUR-EURIBOR-6M.CASH-1W.MID,1W,0.0252
20250401,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02345
20250501,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02105
20250402,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02425
20250602,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0219
20250502,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02235
20250403,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0237
20250303,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0252
20250404,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0233
20250304,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0264
20250305,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0252
20250505,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0215
20250306,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02495
20250506,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0227
20250407,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0241
20250307,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0262
20250507,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02155
20250408,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.023
20250508,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0226
20250409,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0226
20250509,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02145
20250410,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0234
20250310,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0255
20250411,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0228
20250311,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0255
20250312,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0255
20250512,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02155
20250313,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.025
20250513,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02155
20250414,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0226
20250314,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0256
20250514,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0227
20250415,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0236
20250515,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02135
20250416,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0224
20250516,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02125
20250417,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.023
20250317,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0256
20250418,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02165
20250318,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.025
20250319,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.025
20250519,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02185
20250320,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0243
20250520,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02135
20250421,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0235
20250321,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0253
20250521,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0224
20250422,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02285
20250522,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02105
20250423,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0221
20250523,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02075
20250424,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0218
20250224,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02545
20250324,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.025
20250425,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0218
20250225,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0266
20250325,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.025
20250226,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0265
20250326,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0239
20250526,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0215
20250227,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0263
20250327,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0249
20250527,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02085
20250428,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0217
20250228,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02565
20250328,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0236
20250528,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02075
20250429,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0227
20250529,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02065
20250430,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0215
20250530,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.02065
20250331,IR.EUR-EURIBOR-6M.CASH-3M.MID,3M,0.0246
20250401,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02597
20250501,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02429
20250402,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02622
20250602,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02508
20250502,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02489
20250403,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02545
20250303,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02399
20250404,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02533
20250304,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02394
20250305,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02639
20250505,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02491
20250306,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02724
20250506,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.0249
20250407,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02596
20250307,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02696
20250507,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02439
20250408,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.0259
20250508,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02467
20250409,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02561
20250509,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02506
20250410,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.0254
20250310,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02677
20250411,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02556
20250311,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02735
20250312,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02735
20250512,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02569
20250313,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02722
20250513,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02596
20250414,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02502
20250314,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02752
20250514,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02618
20250415,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02531
20250515,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02569
20250416,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.0251
20250516,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02536
20250417,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02479
20250317,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02692
20250418,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02495
20250318,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02724
20250319,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02675
20250519,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.0253
20250320,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02647
20250520,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02571
20250421,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02495
20250321,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.0267
20250521,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02592
20250422,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02466
20250522,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02608
20250423,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02476
20250523,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02562
20250424,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02444
20250224,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02396
20250324,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.0269
20250425,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02455
20250225,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02387
20250325,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02708
20250226,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02364
20250326,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02702
20250526,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02542
20250227,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02354
20250327,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02695
20250527,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02522
20250428,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02484
20250228,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02331
20250328,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02656
20250528,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02531
20250429,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02481
20250529,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02512
20250430,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02436
20250530,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02518
20250331,IR.EUR-EURIBOR-6M.SWAP-10Y.MID,10Y,0.02626
20250401,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02711
20250501,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02565
20250402,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02732
20250602,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02669
20250502,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02624
20250403,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.0267
20250303,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.0249
20250404,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.0266
20250304,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02499
20250305,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02719
20250505,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02627
20250306,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02801
20250506,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02631
20250407,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02724
20250307,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02783
20250507,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02574
20250408,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02713
20250508,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02604
20250409,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02685
20250509,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02642
20250410,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02652
20250310,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.0277
20250411,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02654
20250311,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02828
20250312,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.0283
20250512,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02692
20250313,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02821
20250513,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02722
20250414,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02608
20250314,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02856
20250514,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02746
20250415,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02652
20250515,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02699
20250416,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02639
20250516,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02667
20250417,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02615
20250317,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02789
20250418,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.0263
20250318,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02825
20250319,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02771
20250519,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02663
20250320,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02745
20250520,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02717
20250421,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.0263
20250321,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02775
20250521,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02746
20250422,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02599
20250522,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02768
20250423,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02605
20250523,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02725
20250424,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.0258
20250224,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02472
20250324,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02798
20250425,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02589
20250225,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.0246
20250325,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02815
20250226,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02437
20250326,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02812
20250526,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.027
20250227,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02435
20250327,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02812
20250527,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02674
20250428,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.0262
20250228,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02414
20250328,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02775
20250528,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02684
20250429,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02617
20250529,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02669
20250430,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02573
20250530,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02676
20250331,IR.EUR-EURIBOR-6M.SWAP-15Y.MID,15Y,0.02745
20250401,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02014
20250501,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01715
20250402,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02029
20250602,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01821
20250502,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01782
20250403,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01916
20250303,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02039
20250404,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01817
20250304,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01978
20250305,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02245
20250505,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01782
20250306,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02256
20250506,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01771
20250407,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.0187
20250307,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02228
20250507,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01749
20250408,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01872
20250508,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01775
20250409,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01772
20250509,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01813
20250410,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01845
20250310,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02191
20250411,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01837
20250311,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02183
20250312,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02222
20250512,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01951
20250313,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.0218
20250513,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01947
20250414,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01813
20250314,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02187
20250514,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01946
20250415,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01788
20250515,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01906
20250416,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01774
20250516,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01887
20250417,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01709
20250317,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02184
20250418,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01726
20250318,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02184
20250319,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.0218
20250519,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.0188
20250320,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02156
20250520,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01893
20250421,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01726
20250321,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02135
20250521,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01904
20250422,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01687
20250522,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01869
20250423,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01761
20250523,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01813
20250424,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01712
20250224,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.0205
20250324,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02127
20250425,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01756
20250225,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02034
20250325,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02148
20250226,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02028
20250326,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02131
